"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Roxbury","Boston","MA","Boston-Cambridge-Newton","Suffolk County",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03684619331804,2.21428571428571,2.24123879380603,2.28136882129278,2.05158888445685,2.05158888445685,1.85911313678014,1.88087774294671,2.02792862684251,2.30384615384615,2.25,2.33783978138933,2.30769230769231,2.23765646731572,2.26349390597795,2.32850271322873,2.25674695298897,2.25674695298897,2.4322665911451,2.30136363636364,2.27027027027027,1.96381306865178
"Valley Glen","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05161104193872,1.96179659266908,1.93423597678917,2.14050496773533,2.1271637816245,2.09404388714734,2.11145448517571,2.05882352941176,2.10272748465304,2.07589959987782,2.03665987780041,2.13235294117647,2.04638472032742,2.10096153846154,2.07480339149668,2.10884353741497,2.1706374586931,2.1598968407479,2.31018518518519,2.40549828178694,2.30018152166015
"Central City","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.849260728452939,0.890241058247063,0.949166004765687,0.876288659793814,0.919153199636553,0.897123214818739,0.885627530364372,0.957039142733721,0.99052540913006,1.02192792218365,1.015625,1.03120042305658,1.05088495575221,1.05447123533677,0.999624754728607,0.987972508591065,0.999259807549963,1.0178125,1.0363920060522,1.05088495575221,1.05073430666988,1.06673960612691,1.05073430666988,1.08200093658014,1.09048000388274,1.0706340378198,1.08108108108108,1.03540587219344,1.00872410032715,1.05073430666988,1.06962465147419,1.04992833929458,1.00436205016358,1.04888613861386,1.0546875,1.00436205016358,1.00872410032715,1.07163549081278,1.04338275672707,1.02729973022187,1.06115676359039,1.09004739336493,1.067843866171,1.14750666735552,1.21347402597403,1.16070897784964,1.19,1.19825708061002,1.26262626262626,1.26289207868155,1.37232809683235,1.2585288172965,1.18480049362402,1.22727272727273,1.30666666666667,1.27962085308057,1.28116343490305,1.37462970799831,1.33212669683258,1.26315789473684,1.23606578524436,1.24722147437375,1.33072916666667
"Centennial Hills","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",98,,,,,,,,,,,,0.746497693324128,0.726270770649469,0.710893943345292,0.731895223420647,0.720185854414042,0.721908349026993,0.726609157266092,0.715758410968914,0.711053652230123,0.705363545227035,0.699229956320574,0.686778467004828,0.701402805611222,0.695328222669445,0.692016132951067,0.689859131948221,0.68523153942428,0.681003584229391,0.683060109289617,0.681433919542081,0.681959082455053,0.694654246391406,0.687765738159846,0.698240067303517,0.687382297551789,0.677498597487377,0.686037126715093,0.688073394495413,0.682852807283763,0.684319119669876,0.685707139337286,0.683811372074986,0.688105117565698,0.684939608222532,0.686416184971098,0.68401244318365,0.682346109175377,0.681433919542081,0.685178123192485,0.683541208119345,0.68207654414551,0.689404934687954,0.699834847233691,0.704588604529515,0.694838343732274,0.689920859885954,0.689439115028952,0.68922305764411,0.696793002915452,0.698603730543496,0.697969543147208,0.697834931705899,0.704423837273925,0.712634822804314,0.709053223737044,0.714853057982526,0.713147410358566,0.713753774205272,0.710315009264978,0.72992700729927,0.740230448127631,0.741551939924906,0.756972111553785,0.737473535638673,0.764610579156695,0.762852404643449,0.753891050583658,0.734870317002882,0.74798927613941,0.744407209912469,0.750876494996428,0.729603143289275,0.774830152054351,0.78448275862069,0.80296479308215,0.792772861356932,0.798394290811775,0.807784431137725,0.793650793650794,0.788621711221171,0.789644012944984,0.814903846153846,0.815915526580069,0.8239640980126,0.813812283178038,0.809378002503906,0.810374172670793,0.843060959792477,0.84005376344086,0.85307609282245,0.852941176470588,0.882145377558222,0.858142493638677,0.869713616408209
"Hoover","Fresno","CA","Fresno","Fresno County",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.812421580928482,0.829933394099833,0.844524906736888,0.878676470588235,0.852218342167975,0.869723435225619,0.869723435225619,0.865093568559403,0.869565217391304,0.869565217391304,0.899743925218068,0.889423076923077,0.894208740150737,0.903153272344068,0.917102913812612,0.928571428571429,0.942620534588893,0.935537533790809,0.901976935749588,0.92534504391468,0.933608137661142,0.932306054327808,0.930431547619048
"Lone Mountain","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",100,,,,,,,,,,,,0.744203440538519,0.744203440538519,0.735294117647059,0.741608118657299,0.734980277730616,0.726321905868681,0.735294117647059,0.738565140207231,0.742774850690866,0.715806279936136,0.711478533191404,0.7018870695958,0.701168689112761,0.698672911787666,0.701570935635931,0.711848082341441,0.707125208382948,0.710292371469044,0.701060601477986,0.696608615948671,0.698672911787666,0.697821304378681,0.703324808184143,0.704399406821552,0.697855750487329,0.698672911787666,0.702576112412178,0.714285714285714,0.715928482090628,0.715307582260372,0.717978173463527,0.710357470210816,0.700836666210938,0.69886670264436,0.687967760506621,0.681887929996202,0.695418657312056,0.697424892703863,0.69368961352657,0.702511773940345,0.701489375962834,0.706979542719615,0.714285714285714,0.709438618136953,0.712462273508865,0.713291579679889,0.716580226603545,0.71545380212592,0.713007159904535,0.712375466073264,0.716332378223496,0.722932037299012,0.717025568179918,0.725138121546961,0.728798586572438,0.734880450070324,0.744766505636071,0.746294206714309,0.740512258093998,0.738396624472574,0.744742990654206,0.735294117647059,0.745121562963481,0.750262329485834,0.749564206856479,0.757246376811594,0.741626794258373,0.762507534659433,0.756774448909999,0.745941767585674,0.761124121779859,0.748508071782152,0.775495750708215,0.767543859649123,0.752508361204013,0.78740157480315,0.804766214693125,0.79916586332834,0.794368450406552,0.798673862058283,0.797017640154161,0.792682926829268,0.794478527607362,0.79956114412411,0.802831491712707,0.790335037818259,0.804217212374058,0.844187168355041,0.84841628959276,0.825082508250825,0.871313672922252,0.864624505928854,0.858895705521472,0.858851674641148
"Albany Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37980769230769,1.35,1.3136288998358,1.29473684210526,1.26728110599078,1.35699899295065,1.35,1.375,1.3587962962963,1.32777777777778,1.4,1.40416666666667,1.26818181818182,1.28150126765665,1.28768303186908
"Lake Highlands","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08247422680412,1.07551130695045,1.0934393638171,1.04875981677312,1.03312841530055,1.0627579670865,1.07024641713613,1.10673770893399,1.13164333674747,1.10395584176633,1.10480347370872,1.13958872970257,1.12621662958843,1.08468747380773,1.10395584176633,1.12229102167183,1.10544217687075,1.15729374980401,1.1501042390549,1.16760224538893,1.09213661636219,1.14601769911504
"Canoga Park","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.765625,1.80757290954659,1.85096153846154,1.86111111111111,1.84444444444444,1.80634201585504,1.93761814744802,1.85862573099415,1.95555555555556,1.95704045058884,1.86301083210241,1.97891963109354,1.88888888888889,1.88888888888889,1.97947214076246,1.99619771863118,2.0364617553745,1.94765265061269,1.96385171390695,2.0373066749781,2.03566848652422,2
"Encanto","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",104,,,,,,,,,0.859453993933266,0.826293748560903,0.795947901591896,0.834326579261025,0.796812749003984,0.842696629213483,0.827067669172932,0.861949956859361,0.948500240330797,0.921750663129973,0.869617060016176,0.830515012939929,0.900635505295498,0.845032310177706,0.816490524524346,0.85394581861013,0.856045503365262,0.865209471766849,0.883838383838384,0.869397993311037,0.875440658049354,0.907086167800454,0.852738841298274,0.869565217391304,0.847868217054264,0.855263157894737,0.865910898965792,0.865910898965792,0.852028639618138,0.886765376938532,0.86215201647731,0.868055555555556,0.862365321974442,0.881407427523932,0.903866138636108,0.92836969906155,0.863192182410424,0.868055555555556,0.884444444444444,0.887639658129977,0.882880271575924,0.873991382687035,0.893836614524475,0.918442932728647,0.921497597000086,0.921244530870199,0.930884184308842,0.918288611740993,0.927706552706553,0.944010416666667,0.944010416666667,0.947459086993971,1.01449275362319,0.978372811534501,1.00484985998022,1.02056442113355,1.00950118764846,0.970216318234611,0.968703427719821,0.959111559818274,0.970873786407767,0.950571760910793,0.959111559818274,1.04583766014237,1.08941261551495,1.09052247873633,1.06507123102187,0.998790810157195,1.04652317880795,1.01446199650599,1.05367879401909,1.04304635761589,1.01325019485581,1.05122324159021,1.06167846309403,1.05194621498969,1.08108108108108,1.0933653536223,1.09957513671995,1.10076206604572,1.15740740740741,1.16,1.14428403558838,1.117868355052,1.10431235431235,1.08130593155552,1.09581486172683,1.13588594914429,1.12775788194666,1.19838800904977,1.12732095490716,1.16491841491841,1.1798086989626,1.17021276595745,1.17820324005891,1.183970856102,1.22692307692308
"Westwood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",105,,,,,,,,2.5297619047619,2.43192793192397,2.39091452480574,2.39091452480574,2.3425178192296,2.56575197137157,2.55925688661115,2.52757352941176,2.47770069375619,2.47700812896115,2.61904761904762,2.63762626262626,2.62110152621102,2.61324041811847,2.67527675276753,2.67527675276753,2.62068065583979,2.63397129186603,2.52260397830018,2.54922968443737,2.81043780106364,2.6831607211354,2.53680348845737,2.51069160442081,2.52958683473389,2.5381033022862,2.5871679316888,2.79990845474211,2.78932293638176,2.79645191409897,2.76666666666667,2.75987353277495,2.70833333333333,2.76595744680851,2.6831607211354,2.72513440860215,2.67502305124526,2.70739248245675,2.67168037975596,2.7027027027027,2.75179856115108,2.78624063016135,2.72938443670151,2.75754422476587,3.01381032987903,2.80328254526325,2.73124544792425,2.85769692520472,3.08469279312838,2.88896396396396,2.87092249855408,3.07978723404255,3.00875273522976,3.0749354005168,3.04025521793931,2.96729661319627,3.03933253873659,3.02879153027618,3.04818092428712,3.02849264705882,3.02875622088033,3.16901408450704,3.03033895363854,3.12647117494514,3.18666989876603,3.18423047763457,3.13664153584527,3.18782010653054,2.95389048991354,3.13333333333333,2.9916067146283,3.20519206236549,3.33583381419504,3.14183123877917,3.08483290488432,2.96846274607011,3.07941567584481,3.13341561938959,3.1120746389801,3.09012809802284,3.14856499718627,3.18183302648177,3.19,3.18066157760814,3.14434219281616,3.13420280337912,3.23981481481481,3.29984124331551,3.24620714905619,3.25231286795627,3.25759025750754,3.33458357376419,3.29166666666667,3.37748866793002,3.31841209513144,3.40717360686187,3.43636363636364,3.42354298903635
"Raleigh","Memphis","TN","Memphis","Shelby County",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.639642857142857,0.631073314789173,0.606105315260433,0.60472972972973,0.608882521489971,0.631857506212883,0.604297224709042,0.581858934819392,0.580357142857143,0.59278178107168,0.606457242582897,0.60764799129615,0.614832413189731,0.620229007633588,0.618144499178982,0.596074103798823,0.595034246575342,0.599669148056245,0.601556970983723,0.616482803374432,0.606577633696278,0.60546875,0.601207670041218,0.60600540228463,0.608747563352827,0.59538072230164,0.594017094017094,0.589190306932242,0.604784219703575,0.602693602693603,0.601851851851852,0.593377696089286,0.600366481552263,0.601851851851852,0.601851851851852,0.599783050833832,0.599865951742627,0.613038277511962,0.613239237399631,0.598238294801931,0.604551920341394,0.61135011479212,0.607090326997332,0.616297268568274,0.61576354679803,0.613636363636364,0.612052730696798,0.612745098039216,0.606533726596563,0.611905139788725,0.633528265107212,0.597295266716754,0.58983666061706,0.588768115942029,0.606368563685637,0.603290232196482,0.623885918003565,0.619694397283531,0.625,0.618948824343015,0.611108169233502,0.611071171818835,0.605304592905166,0.610029940119761,0.615875912408759,0.61399981799972,0.618072145246058,0.614133482893999,0.618348316242572,0.617241379310345,0.633001060013046,0.647360690730934,0.647668393782383,0.643518518518518,0.640446527471742,0.642923219241443,0.642307692307692
"Kempsville","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",107,,0.862068965517241,0.865688131313131,0.844198174706649,0.870518706187138,0.863970588235294,0.841194968553459,0.857338820301783,0.866850982174418,0.84985835694051,0.845195729537367,0.859240069084629,0.873247663551402,0.864380835686275,0.856972310258303,0.846501128668172,0.909090909090909,0.890607778302629,0.891611867087194,0.877345637144659,0.891369047619048,0.866374993640363,0.86521262960554,0.866150067750677,0.883777239709443,0.894607843137255,0.884244372990354,0.877808988764045,0.884250041480007,0.8848654957759,0.884615384615385,0.885856079404467,0.874961026234912,0.884353741496599,0.867832405027135,0.884353741496599,0.885772913816689,0.899525371499053,0.903497251811858,0.884615384615385,0.881578947368421,0.886111111111111,0.878676470588235,0.877742946708464,0.879197734359718,0.86997381567449,0.871080139372822,0.871753554941264,0.873015873015873,0.872193436960276,0.874485596707819,0.876383763837638,0.883642321184954,0.872733302037162,0.89541547277937,0.898203592814371,0.883836689975908,0.897366577898188,0.89041095890411,0.881249427708085,0.877096376300842,0.895316804407714,0.90257320575923,0.899363535002256,0.902163324433048,0.895365168539326,0.898251192368839,0.891304347826087,0.890190261865794,0.89372202685422,0.882352941176471,0.882867132867133,0.878061525269307,0.882610037021802,0.896700143472023,0.890297202797203,0.885856079404467,0.891167192429022,0.884615384615385,0.896700143472023,0.882768361581921,0.881542699724518,0.896780565009554,0.914382731021101,0.902845014972076,0.893470790378007,0.903637770897833,0.914786967418546,0.916422287390029,0.936123348017621,0.953125,0.95815724202056,0.904494144803513,0.916967899881569,0.928792569659443,0.922148474456008,0.961414790996785,0.948509485094851,0.954907161803713,0.921691174619795,0.930378530353723,0.930987485229348,0.941037735849057,0.931658878504673,0.93423019431988
"Fresno High Roeding","Fresno","CA","Fresno","Fresno County",108,,,,,,,,,,,,,,,,,,,,,,,,,0.776774356274949,0.775295880618603,0.806313993174061,0.812740533412278,0.799134662402103,0.799134662402103,0.799866131191432,0.788091068301226,0.787378867483946,0.79656862745098,0.80030487804878,0.806742488146834,0.816918486984437,0.80225498699046,0.807033363390442,0.82089552238806,0.802354399008674,0.773140716960942,0.784313725490196,0.793927601809955,0.80040187541862,0.827205882352941,0.813636363636364,0.833333333333333,0.818452380952381,0.818777292576419,0.805084745762712,0.789772727272727,0.78177727784027,0.78177727784027,0.78125,0.79155672823219,0.78125,0.781960067491564,0.79164454780623,0.798403193612774,0.803571428571429,0.814332247557003,0.813942307692308,0.804623273158742,0.80091533180778,0.794010889292196,0.794945519552465,0.78177727784027,0.795578157892419,0.842307692307692,0.822910778217449,0.808943089430894,0.844640993242872,0.838516337490764,0.816761363636364,0.881410256410256,0.833828671328671,0.852272727272727,0.859826919564026,0.864141754471943,0.885668276972625,0.876010781671159,0.884875541125541,0.886802836220438,0.882954066582385,0.895985970620253,0.881436504047969,0.927947598253275,0.886550734488879,0.909090909090909,0.909468438538206,0.909842845326716,0.94009905217317,0.938775510204082,0.942982456140351,0.953721005808994,0.922307132459971,0.908265213442325,0.906362451456599,0.96234309623431,0.975437810259239,0.967902304791015,1.01671309192201,1.00732969313729,0.981182795698925
"Fairgrounds","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15217860224331,2.25474683544304,2.20149253731343,2.28371278458844,2.36486486486486,2.475,2.35714285714286,2.26491477272727,2.10179425966202,2.23735408560311,2.41046831955923,2.33463035019455,2.31276065050384,2.30392156862745,2.28016591251885,2.52298850574713,2.55269302615193,2.52212389380531,2.39965312641244,2.35849056603774,2.33552631578947
"Mclane","Fresno","CA","Fresno","Fresno County",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.830161043812974,0.850555030703826,0.863636363636364,0.888833421877004,0.884658840388007,0.852272727272727,0.888529886914378,0.902597402597403,0.843321917808219,0.852272727272727,0.875576036866359,0.904545454545455,0.852272727272727,0.859094176851186,0.890376984126984,0.904545454545455,0.883222468588322,0.873145877226741,0.926007589844602,0.928688522097221,0.95839915745129,0.957957957957958
"Casas Adobes","Tucson","AZ","Tucson","Pima County",111,,,,,,,,,,,,0.708279430789133,0.702117469855687,0.697544642857143,0.686342356904071,0.725875320239112,0.713240673006584,0.696611081226466,0.728294677828124,0.711751805985552,0.713277945198944,0.721153846153846,0.713240673006584,0.732639696708987,0.710881292025799,0.692766080504043,0.7114493712773,0.727434685950255,0.728013977868375,0.74377102141972,0.737819998080895,0.728309056364788,0.726020366183828,0.723229706390328,0.73091875364007,0.735593982992442,0.725850992940502,0.736607142857143,0.742433710330592,0.746504596032898,0.77120822622108,0.748502994011976,0.760703363914373,0.739247311827957,0.725190839694656,0.71758378766747,0.717308383690636,0.732758620689655,0.733322513918535,0.725098792832783,0.733322513918535,0.738678544914625,0.765071319206619,0.733082706766917,0.745333976368459,0.741002117148906,0.735632339412306,0.728013977868375,0.723727693324521,0.728013977868375,0.728004341680713,0.731382978723404,0.744047619047619,0.763428654307796,0.78125,0.754419191919192,0.743287378713114,0.745682888540031,0.744912375238983,0.746944039262163,0.754593175853018,0.770332027311618,0.776483638380477,0.794956140350877,0.788672350791717,0.780843310775638,0.769961185778166,0.754531577383745,0.798580301685892,0.782482022841887,0.782685367454068,0.759336099585062,0.78125,0.778379445580246,0.769114281090329,0.797694702946655,0.806451612903226,0.82972582972583,0.80762987012987,0.804924242424242,0.777664785888334,0.796950796950797,0.818591318591319,0.788778877887789,0.804195804195804,0.791169293428816,0.822368421052632,0.818773255821072,0.804365400161681,0.859283569078829,0.843812045003309,0.826676833654649,0.86035737921906,0.873253493013972,0.873930821742096
"Northwest","Chula Vista","CA","San Diego-Carlsbad","San Diego County",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47691727998333,1.6,1.6,1.59508225326688,1.55826639491668,1.53412888911587,1.79728542601677,1.68128912363067,1.60968660968661,1.73063151041667,1.73207547169811,1.90337021772701,1.86237373737374,1.70807453416149,1.62568328526301,1.69823529411765
"Michael Way","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",113,,,,,,,,,,,,,0.741695303550974,0.744312659023986,0.740327380952381,0.719424460431655,0.719424460431655,0.719116321009919,0.748327759197324,0.728597449908925,0.69672131147541,0.7077953197194,0.729646697388633,0.705313897341656,0.691389063482087,0.688273852876912,0.718348379254689,0.741525423728814,0.752508361204013,0.723684210526316,0.725511357115743,0.730061349693252,0.720338983050847,0.708497906495711,0.705681264864125,0.71633428059136,0.723404255319149,0.72733918128655,0.735294117647059,0.730298913043478,0.712719298245614,0.731799670155834,0.726010101010101,0.71360608943863,0.70729537366548,0.717703349282297,0.69102913997997,0.7,0.717703349282297,0.705329153605016,0.704506293077615,0.733710912182259,0.724717976333485,0.71360608943863,0.712100202342054,0.723404255319149,0.733235077376566,0.735294117647059,0.727041683666531,0.726335520149953,0.733606557377049,0.739827373612824,0.75009214215006,0.728597449908925,0.722815839094909,0.722815839094909,0.738914767258472,0.75109649122807,0.738758029978587,0.756860317295966,0.75032637075718,0.749531542785759,0.781627719580983,0.754424731412918,0.732726423902895,0.735294117647059,0.749425171937839,0.766685840432809,0.763897981451173,0.775937783318223,0.760444775421996,0.775198433749927,0.76530612244898,0.778688524590164,0.799180327868853,0.820588235294118,0.823643410852713,0.798872180451128,0.815395471908853,0.858435014051102,0.835322195704057,0.832936885505867,0.83625936329588,0.845286885245902,0.854372512562042,0.862068965517241,0.862998921251348,0.823529411764706,0.824402308326463,0.881372549019608,0.886620488516223,0.906862745098039,0.884958524421723,0.830469644902635,0.856265270098079
"Greater Uptown","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",114,,,,,,,,,,,,1.08381502890173,1.12009956440573,1.17458857504549,1.17774514070206,1.18149399399399,1.20454545454545,1.19794890022581,1.13636363636364,1.24080882352941,1.18167562724014,1.18527760449158,1.08901515151515,1.20630231413097,1.19807497467072,1.20630231413097,1.25174825174825,1.24904128129935,1.28334866605336,1.23042505592841,1.20574653668548,1.28334866605336,1.15042792630203,1.20546810273405,1.3180169286578,1.28280358598207,1.34275962944905,1.41862646581606,1.49802683504341,1.46674445740957,1.4375,1.45253067276183,1.48235294117647,1.41093474426808,1.22969837587007,1.22969837587007,1.20454545454545,1.19441295631547,1.20426829268293,1.22916542725127,1.27610208816705,1.31147832267235,1.301560511002,1.29508196721311,1.3241156735773,1.31578947368421,1.27995642701525,1.28323251850004,1.30288461538462,1.28787878787879,1.31185652607107,1.31904761904762,1.39314145744029,1.41966348308796,1.42436149312377,1.40750670241287,1.40097799511002,1.40425531914894,1.39127847123922,1.36170212765957,1.40312223645557,1.41465517863209,1.41987829614604,1.41696942751628,1.42155595761179,1.39816341615966,1.37765658623579,1.37142857142857,1.41647424011368,1.36727958510137,1.35135135135135,1.37758777142879,1.29668049792531,1.38392857142857,1.41442851408487,1.43097643097643,1.43014301430143,1.40652557319224,1.40793700755929,1.38692994828397,1.40117994100295,1.43436853674647,1.43299171146953,1.42101784534038,1.43860254262344,1.41843971631206,1.4364533492823,1.43540669856459,1.44291091593476,1.42857142857143,1.42045454545455,1.4261744966443,1.40117994100295,1.39821029082774,1.40951292931491
"Oxford Circle","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.879043600562588,0.897435897435897,0.890592108814163,0.898692810457516,0.904372094358032,0.938438438438438,0.925925925925926,0.929856002012199,0.884003805381897,0.908221797323136,0.920471281296024,0.959414297043163,0.965686592514832,1.00687532256875,0.989345509893455,0.933786078098472,0.969620913621561,0.976735956927176,0.993421052631579,1,1.00476012164125,1.01010101010101
"Granada Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61172161172161,1.5034965034965,1.66515357542793,1.77919708029197,1.73111277961889,1.82812428708309,1.78980780955841,1.73311060988572,1.72352047039544,1.807056554136,1.82168335245568,1.83504596202929,1.77789934354486,1.77789934354486,1.77789934354486,1.67981072555205,1.70197494177827,1.74255199550309,1.6778766711732,1.81378476420798,1.92159965712213,1.81574923547401,1.83455637091394,1.7931858936043,1.7931858936043
"Cambrian Park","San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51353441608662,2.36920039486673,2.36920039486673,2.32712765957447,2.48911587407904,2.49144612849432,2.46153846153846,2.54019933554817,2.54444444444444,2.57177033492823,2.631418064438,2.58288357748651,2.61100645312399,2.56517379679144,2.5,2.5559499580022,2.7349543108417,2.58787285946904,2.57096774193548,2.50693387268404,2.60586319218241,2.63333333333333,2.64309939091916,2.66129032258065,2.62261580381471,2.58771069858638
"Oak Lawn","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",118,,,,,,,,,1.3424204874019,1.39544424939799,1.44241061205797,1.47151392932657,1.34405924858554,1.28580729166667,1.2965035412832,1.29789797629289,1.32978723404255,1.28495842781557,1.28087831655993,1.31086070816262,1.3255033557047,1.32365499573015,1.31795716639209,1.29632653061224,1.34612372984466,1.36404697380307,1.3543563591145,1.41364474492932,1.45485025506006,1.4568345323741,1.46718146718147,1.54490291262136,1.54688539241769,1.49769585253456,1.50084554678692,1.50753768844221,1.55593284285984,1.57775794338078,1.55157593123209,1.63545454545455,1.64015904572565,1.67556495801316,1.6,1.55218855218855,1.51322456325684,1.49046015712682,1.47702407002188,1.41884222474461,1.4261508013946,1.42074337228098,1.42648134601317,1.4636696288552,1.51734237350676,1.53465346534653,1.51453400807278,1.52948325884106,1.50169109357384,1.4792899408284,1.47222222222222,1.47058823529412,1.44402552656701,1.45278450363196,1.54672897196262,1.56699222780109,1.50169109357384,1.57125316224901,1.53846153846154,1.53994225216554,1.53621952704937,1.58013544018059,1.56428571428571,1.57035175879397,1.5656787171276,1.55,1.55666251556663,1.5850144092219,1.6002634889719,1.51092233009709,1.61002304147465,1.55,1.54816513761468,1.59595814977974,1.56034687946283,1.5958230958231,1.64835164835165,1.62213740458015,1.62202380952381,1.60517439576794,1.64054452484147,1.65124349334876,1.6260162601626,1.62343031367888,1.60496212254265,1.57835422515718,1.58833596421578,1.62392550143266,1.64302542456071,1.63989290495315,1.66315789473684,1.67954437035007,1.63506470165349,1.62816606360693,1.59185803757829,1.58448186142193,1.58883004333173
